Skeet Blaston,Blaston,MF,Male,Medium,Earth,64,69,17,13,15,16,17,17,15,154,Lv.69,198,Lv.69,57,Lv.69,53,Lv.69,56,Lv.69,63,Lv.69,55,Lv.69,56,Lv.69,61,Lv.69,15,401,416,Rodeo Clown,Lv.9,Illusion Ball,Lv.20,Fake Bomber,Lv.33,Hawk Shot,Lv.46,0xA94
Achilles Chinner,Chinner,GK,Male,Large,Earth,63,73,13,13,13,17,16,15,16,180,Lv.59,156,Lv.59,61,Lv.59,63,Lv.59,61,Lv.59,70,Lv.59,68,Lv.59,69,Lv.59,68,Lv.59,13,460,473,Toughness Block,Lv.14,Pressure Punch,Lv.24,Fireball Head,Lv.38,Full Power Shield,Lv.43,0xA95
Scott Tickle,Tickle,DF,Male,Medium,Earth,33,54,8,8,11,16,11,16,8,90,Lv.59,130,Lv.59,56,Lv.59,71,Lv.99,44,Lv.59,64,Lv.99,55,Lv.59,61,Lv.59,53,Lv.59,16,404,420,Coil Turn,Lv.17,Moonsault,Lv.27,Zigzag Spark,Lv.32,Kung Fu Fighting,Lv.36,0xA96
Junior Cage,Cage,DF,Male,Medium,Wood,21,43,12,9,8,8,10,11,10,107,Lv.99,138,Lv.99,42,Lv.59,59,Lv.59,58,Lv.59,60,Lv.59,79,Lv.69,55,Lv.99,63,Lv.59,15,416,431,Ghost Pull,Lv.14,Poison Fog,Lv.23,Bewildered,Lv.34,Shadow Stitch,Lv.45,0xA97
Terry Namby,Namby,FW,Male,Large,Earth,32,69,14,8,9,11,7,9,9,125,Lv.69,104,Lv.69,49,Lv.69,41,Lv.69,42,Lv.69,47,Lv.69,40,Lv.69,45,Lv.69,46,Lv.69,33,310,343,Psycho Shot,Lv.18,Bubble Gum,Lv.28,Patriot Shot,Lv.38,Acrobat Bomber,Lv.49,0xA98
Joe Chugger,Chugger,DF,Male,Medium,Fire,45,62,14,11,10,19,13,16,14,158,Lv.59,180,Lv.59,64,Lv.59,77,Lv.99,66,Lv.59,73,Lv.99,65,Lv.59,66,Lv.59,63,Lv.59,21,474,495,Cool Up!,Lv.1,Flame Dance,Lv.28,Dash Storm,Lv.41,Circus Block,Lv.48,0xA99
Sonny Cinders,Cinders,DF,Male,Medium,Air,33,38,16,12,11,10,10,8,8,132,Lv.59,118,Lv.99,73,Lv.99,55,Lv.59,46,Lv.59,47,Lv.59,46,Lv.59,55,Lv.59,54,Lv.59,17,376,393,Heat Tackle,Lv.20,Flame Dance,Lv.30,Breakthrough,Lv.36,Gale Dash,Lv.50,0xA9A
Cash Winfall,Winfall,DF,Male,Medium,Fire,38,47,9,14,14,10,10,11,9,147,Lv.89,140,Lv.59,45,Lv.59,56,Lv.69,67,Lv.69,50,Lv.99,56,Lv.59,53,Lv.89,53,Lv.59,19,380,399,Horn Train,Lv.15,Blade Attack,Lv.29,Afterimage,Lv.36,Bubble Gum,Lv.44,0xA9B
Lou Fauntleroy,Fauntleroy,MF,Male,Large,Earth,40,54,13,13,12,13,18,15,13,138,Lv.99,170,Lv.99,57,Lv.59,67,Lv.59,68,Lv.59,61,Lv.59,72,Lv.69,68,Lv.99,71,Lv.59,28,464,492,Gyro Head,Lv.12,Bewildered,Lv.21,Invisible Fake,Lv.36,Divine Stamp,Lv.44,0xA9C
Carol Chanter,Chanter,DF,Female,Medium,Fire,33,51,9,8,9,9,13,14,7,116,Lv.99,144,Lv.99,46,Lv.59,61,Lv.59,54,Lv.59,54,Lv.59,64,Lv.69,60,Lv.99,52,Lv.59,26,391,417,Doppelganger,Lv.16,Defence Scan,Lv.25,Prima Donna,Lv.37,Moonsault,Lv.42,0xA9D
Guy Kogan,Kogan,DF,Male,Medium,Air,18,63,16,10,15,13,13,16,12,125,Lv.59,149,Lv.59,60,Lv.59,76,Lv.99,74,Lv.59,60,Lv.99,46,Lv.59,69,Lv.59,60,Lv.59,24,445,469,Phantom Shot,Lv.11,Land Of Ice,Lv.23,Cyclone,Lv.40,Double Cyclone,Lv.56,0xA9E
Max Motto,Motto,MF,Male,Medium,Wood,60,72,16,13,16,14,15,14,17,151,Lv.69,198,Lv.69,63,Lv.69,55,Lv.69,57,Lv.69,56,Lv.69,54,Lv.69,55,Lv.69,56,Lv.69,8,396,404,Rolling Kick,Lv.10,Freeze Shot,Lv.20,Moonsault,Lv.32,Spinning Cut,Lv.39,0xA9F
Perry Postiche,Postiche,GK,Male,Medium,Fire,44,44,17,8,12,15,9,9,11,217,Lv.99,138,Lv.59,70,Lv.69,59,Lv.59,56,Lv.59,61,Lv.69,56,Lv.99,55,Lv.69,57,Lv.59,14,414,428,Swan Dive,Lv.13,Mistral,Lv.24,Fireball Head,Lv.36,Utter Gutsiness Catch,Lv.47,0xAA0
Nelson Levene,Levene,DF,Male,Medium,Earth,44,35,8,9,11,11,11,11,8,116,Lv.99,141,Lv.59,60,Lv.69,59,Lv.59,52,Lv.59,64,Lv.69,51,Lv.99,62,Lv.69,56,Lv.59,21,404,425,Ghost Pull,Lv.15,Magic,Lv.26,Afterimage,Lv.38,Perimeter Zone,Lv.55,0xAA1
Kurt Sermons,Sermons,GK,Male,Medium,Earth,49,55,12,14,13,15,12,13,12,136,Lv.99,164,Lv.59,78,Lv.69,67,Lv.59,60,Lv.59,74,Lv.69,53,Lv.99,69,Lv.69,64,Lv.59,23,465,488,Power Shield,Lv.18,Breakthrough,Lv.33,Flame Breath,Lv.49,Triple Defence,Lv.70,0xAA2
Ed Hartsell,Hartsell,DF,Male,Medium,Air,30,51,13,10,13,14,11,9,8,90,Lv.99,140,Lv.59,61,Lv.69,61,Lv.59,58,Lv.59,62,Lv.69,52,Lv.99,64,Lv.69,58,Lv.59,16,416,432,Killer Slide,Lv.12,Whirlwind Twister,Lv.19,Heat Tackle,Lv.28,Shadow Stitch,Lv.37,0xAA3
Chester Takes,Takes,MF,Male,Medium,Wood,32,85,8,11,10,14,8,14,11,123,Lv.59,176,Lv.59,60,Lv.59,68,Lv.99,63,Lv.59,68,Lv.99,59,Lv.59,52,Lv.59,56,Lv.59,27,426,453,Black Magic,Lv.13,Dragon Crash,Lv.24,Shine Drive,Lv.38,Zigzag Spark,Lv.46,0xAA4
Curtis Rebell,Rebell,FW,Male,Large,Fire,58,60,11,15,17,13,10,13,11,169,Lv.89,152,Lv.59,56,Lv.59,61,Lv.69,74,Lv.69,62,Lv.99,60,Lv.59,62,Lv.89,68,Lv.59,20,443,463,Wrath Shot,Lv.18,Acrobat Bomber,Lv.33,Mole Shuffle,Lv.52,Dragon Cannon,Lv.66,0xAA5
Cody Fink,Fink,MF,Male,Medium,Wood,19,66,12,13,12,14,15,14,11,116,Lv.99,149,Lv.99,57,Lv.59,67,Lv.59,62,Lv.59,66,Lv.59,70,Lv.69,78,Lv.99,65,Lv.59,34,465,499,Freeze Shot,Lv.22,Whirlwind Cut,Lv.30,Deceptor Dribble,Lv.38,Shooting Star,Lv.52,0xAA6
Siria Chattsley,Chattsley,FW,Female,Medium,Fire,51,54,11,12,10,19,11,15,13,169,Lv.59,177,Lv.59,64,Lv.59,72,Lv.99,61,Lv.59,69,Lv.99,67,Lv.59,60,Lv.59,68,Lv.59,24,461,485,Run Ball Run,Lv.18,Shine Drive,Lv.31,Sleeping Dust,Lv.48,Dragon Tornado,Lv.55,0xAA7
Darren Catt,Catt,FW,Male,Medium,Air,39,35,10,11,11,12,8,9,8,132,Lv.99,136,Lv.59,68,Lv.69,58,Lv.59,53,Lv.59,61,Lv.69,40,Lv.99,67,Lv.69,60,Lv.59,15,407,422,Meteor Attack,Lv.14,Illusion Ball,Lv.29,Dynamite Shot,Lv.35,Twin Boost,Lv.44,0xAA8
Garry Planer,Planer,GK,Male,Large,Earth,40,49,8,14,15,8,7,8,8,171,Lv.89,145,Lv.59,52,Lv.59,54,Lv.69,63,Lv.69,54,Lv.99,62,Lv.59,54,Lv.89,60,Lv.59,21,399,420,Toughness Block,Lv.11,Super Armadillo,Lv.23,Super Sumo Stomp,Lv.34,Shot Pocket,Lv.46,0xAA9
Glenn Broth,Broth,DF,Male,Large,Air,54,80,14,13,16,16,17,16,15,167,Lv.69,152,Lv.69,55,Lv.69,60,Lv.69,52,Lv.69,61,Lv.69,60,Lv.69,52,Lv.69,56,Lv.69,38,396,434,Sumo Stomp,Lv.8,The Wall,Lv.24,Super Armadillo,Lv.34,Fake Bomber,Lv.39,0xAAA
Harry Angue,Angue,DF,Male,Medium,Air,25,63,10,9,12,15,14,16,9,134,Lv.59,137,Lv.59,53,Lv.59,68,Lv.99,53,Lv.59,61,Lv.99,57,Lv.59,69,Lv.59,59,Lv.59,19,420,439,Coil Turn,Lv.11,Moonsault,Lv.23,Cyclone,Lv.34,Table-Turner,Lv.50,0xAAB
Benny Terra,Terra,MF,Male,Small,Wood,19,39,7,4,4,8,13,9,7,77,Lv.99,118,Lv.99,35,Lv.59,32,Lv.59,29,Lv.99,44,Lv.59,56,Lv.69,40,Lv.99,72,Lv.69,41,308,349,Quick Draw,Lv.9,Rodeo Clown,Lv.13,Heel Kick,Lv.24,Gyro Head,Lv.30,0xAAC
Jasmine Veile,Veile,FW,Female,Medium,Fire,46,47,12,11,14,15,10,11,12,149,Lv.99,161,Lv.59,72,Lv.69,60,Lv.59,70,Lv.59,72,Lv.69,52,Lv.99,72,Lv.69,65,Lv.59,26,463,489,Dark Tornado,Lv.24,Heat Tackle,Lv.32,Clone Shot,Lv.44,Deceptor Dribble,Lv.57,0xAAD
Belle Allure,Allure,MF,Female,Medium,Air,52,56,12,11,7,11,17,15,11,145,Lv.99,161,Lv.99,62,Lv.59,55,Lv.59,44,Lv.99,62,Lv.59,72,Lv.69,66,Lv.99,69,Lv.59,20,430,450,Offence Plus,Lv.1,Spider Web,Lv.23,Sleeping Dust,Lv.46,Aurora Dribble,Lv.53,0xAAE
Doug Lapp,Lapp,DF,Male,Large,Earth,49,62,13,11,12,20,14,14,14,167,Lv.59,172,Lv.59,66,Lv.59,76,Lv.99,62,Lv.59,76,Lv.99,67,Lv.59,64,Lv.59,70,Lv.59,26,481,507,Earthquake,Lv.16,Cyclone,Lv.24,Whirlwind Cut,Lv.40,Double Cyclone,Lv.54,0xAAF
Eric Motter,Motter,GK,Male,Large,Earth,43,39,9,12,13,7,7,7,7,149,Lv.89,132,Lv.59,49,Lv.59,53,Lv.69,60,Lv.69,79,Lv.99,53,Lv.59,54,Lv.89,59,Lv.59,19,407,426,Swan Dive,Lv.14,Horn Train,Lv.19,Rocket Kobushi,Lv.34,Sliding Goal,Lv.38,0xAB0
Gyll Netters,Netters,FW,Male,Small,Air,45,53,8,9,5,10,15,12,8,125,Lv.99,156,Lv.99,40,Lv.59,38,Lv.59,36,Lv.99,60,Lv.59,60,Lv.69,61,Lv.99,76,Lv.59,20,371,391,Spiral Shot,Lv.15,Zigzag Spark,Lv.24,Cyclone,Lv.34,Kung Fu Fighting,Lv.41,0xAB1
Farrah Fairway,Fairway,FW,Female,Medium,Fire,46,48,12,14,11,13,12,13,12,143,Lv.69,198,Lv.69,54,Lv.69,62,Lv.69,52,Lv.69,59,Lv.69,63,Lv.69,52,Lv.69,60,Lv.69,32,402,434,Power Element,Lv.1,Double Grenade,Lv.23,Utter Gutsiness Club,Lv.40,Big Fan,Lv.52,0xAB2
Jess Winkles,Winkles,FW,Female,Small,Earth,54,76,17,14,13,15,16,17,16,195,Lv.89,165,Lv.89,61,Lv.89,69,Lv.89,70,Lv.89,69,Lv.89,68,Lv.89,65,Lv.89,71,Lv.89,14,473,487,Patriot Shot,Lv.21,Breakthrough,Lv.36,Rolling Hell,Lv.51,Dual Strike,Lv.60,0xAB3
Barbara Clector,Clector,DF,Female,Medium,Earth,32,51,12,9,9,7,17,13,11,99,Lv.99,136,Lv.99,44,Lv.59,57,Lv.59,59,Lv.59,53,Lv.59,71,Lv.69,52,Lv.99,63,Lv.59,15,399,414,Doppelganger,Lv.15,Rocket Kobushi,Lv.28,Shadow Stitch,Lv.34,Blazing Knuckle,Lv.54,0xAB4
Marilyn Henshaw,Henshaw,GK,Female,Large,Earth,48,66,13,12,12,14,12,10,14,138,Lv.99,172,Lv.59,68,Lv.69,66,Lv.59,71,Lv.59,74,Lv.69,49,Lv.99,75,Lv.69,60,Lv.59,28,463,491,Big Moves!,Lv.1,Wood Chopper,Lv.17,Fireball Head,Lv.25,Table-Turner,Lv.37,0xAB5
Nancy Pickney,Pickney,DF,Female,Medium,Wood,32,39,13,14,10,8,8,10,7,116,Lv.59,100,Lv.99,56,Lv.59,60,Lv.59,51,Lv.59,41,Lv.59,49,Lv.59,54,Lv.59,63,Lv.59,40,374,414,Coil Turn,Lv.10,Poison Fog,Lv.18,Fake Ball,Lv.28,Fake Bomber,Lv.37,0xAB6
Clay Turnor,Turnor,GK,Male,Medium,Fire,79,62,12,13,12,15,14,13,12,209,Lv.69,152,Lv.59,76,Lv.69,68,Lv.59,60,Lv.59,71,Lv.69,44,Lv.99,78,Lv.69,65,Lv.59,23,462,485,Warp Space,Lv.14,God Hand(E),Lv.28,Blazing Knuckle,Lv.41,Flame Breath,Lv.53,0xAB7
Horace Shlock,Shlock,FW,Male,Medium,Fire,55,60,11,11,12,11,13,11,12,154,Lv.69,144,Lv.69,53,Lv.69,63,Lv.69,61,Lv.69,52,Lv.69,57,Lv.69,52,Lv.69,53,Lv.69,27,391,418,Shot Force,Lv.1,Phantom Shot,Lv.20,Dark Tornado,Lv.32,Whirlwind Cut,Lv.45,0xAB8
Sabrina Passman,Passman,FW,Female,Medium,Earth,42,54,12,12,14,17,12,11,11,129,Lv.99,153,Lv.59,78,Lv.69,70,Lv.59,67,Lv.59,71,Lv.69,53,Lv.99,69,Lv.69,70,Lv.59,26,478,504,Dash Accelerator,Lv.1,Run Ball Run,Lv.17,Utter Gutsiness Bat,Lv.33,Gale Dash,Lv.49,0xAB9
Harpo Thermier,Thermier,MF,Male,Medium,Air,55,72,16,16,15,17,16,15,13,147,Lv.69,130,Lv.69,56,Lv.69,52,Lv.69,59,Lv.69,70,Lv.69,53,Lv.69,62,Lv.69,59,Lv.69,16,411,427,Whirlwind Twister,Lv.11,Heat Tackle,Lv.27,Blade Attack,Lv.35,Whirlwind Cut,Lv.50,0xABA
August Dyers,Dyers,MF,Male,Medium,Fire,64,60,13,17,17,17,14,14,17,171,Lv.89,161,Lv.89,70,Lv.89,61,Lv.89,62,Lv.89,66,Lv.89,70,Lv.89,62,Lv.89,60,Lv.89,16,451,467,Trickery!,Lv.1,Bubble Gum,Lv.21,Fake Bomber,Lv.34,Circus Block,Lv.55,0xABB
Nev Puffer,Puffer,DF,Male,Medium,Wood,57,59,12,16,20,10,10,12,11,176,Lv.89,157,Lv.59,58,Lv.59,68,Lv.69,70,Lv.69,52,Lv.99,70,Lv.59,65,Lv.89,64,Lv.59,26,447,473,Cool Up!,Lv.1,Defence Scan,Lv.20,Moonsault,Lv.30,Double Cyclone,Lv.56,0xABC
Elata Mighty,Mighty,DF,Female,Medium,Fire,42,46,10,13,13,18,13,15,13,162,Lv.59,80,Lv.99,63,Lv.59,76,Lv.99,64,Lv.59,79,Lv.99,68,Lv.59,69,Lv.59,66,Lv.59,28,485,513,Lucky!,Lv.1,Photon Crash,Lv.1,Heavy Mettle,Lv.33,Sigma Zone,Lv.58,0xABD
Ben Danna,Danna,FW,Male,Large,Fire,32,66,13,14,14,19,16,20,13,127,Lv.59,169,Lv.59,60,Lv.59,72,Lv.99,57,Lv.59,75,Lv.99,69,Lv.59,71,Lv.59,62,Lv.59,25,466,491,Sumo Stomp,Lv.12,Patriot Shot,Lv.20,Fake Bomber,Lv.30,Utter Gutsiness Club,Lv.44,0xABE
Elsa Roamer,Roamer,FW,Female,Medium,Earth,26,28,7,9,12,7,4,6,6,132,Lv.89,194,Lv.59,28,Lv.59,48,Lv.69,52,Lv.69,37,Lv.99,40,Lv.59,40,Lv.89,48,Lv.59,21,293,314,Snake Shot,Lv.10,Comet Shot,Lv.27,Whirlwind Twister,Lv.31,Gyro Head,Lv.37,0xABF
Archy Seago,Seago,FW,Male,Small,Air,58,28,20,17,7,10,12,13,14,171,Lv.59,197,Lv.99,66,Lv.59,64,Lv.59,79,Lv.99,57,Lv.59,56,Lv.59,61,Lv.59,64,Lv.59,20,447,467,Freeze Shot,Lv.13,Moonsault,Lv.28,Clone Block,Lv.42,Divine Arrows,Lv.53,0xAC0
Erhardt Knead,Knead,DF,Male,Medium,Earth,92,39,10,9,5,9,21,5,7,217,Lv.99,142,Lv.99,48,Lv.59,33,Lv.59,38,Lv.99,53,Lv.59,79,Lv.69,38,Lv.99,54,Lv.59,19,343,362,Killer Slide,Lv.14,Magic,Lv.18,Defence Scan,Lv.27,Spider Web,Lv.36,0xAC1
Lynne Mandel,Mandel,MF,Female,Medium,Earth,62,78,14,16,15,15,15,15,15,151,Lv.69,133,Lv.69,63,Lv.69,60,Lv.69,59,Lv.69,59,Lv.69,59,Lv.69,63,Lv.69,54,Lv.69,15,417,432,Ghost Pull,Lv.12,Teleport Shot,Lv.19,About Face,Lv.33,Ribbon Shower,Lv.45,0xAC2
Craig Placid,Placid,FW,Male,Medium,Fire,58,59,13,10,12,12,11,14,12,149,Lv.59,136,Lv.59,61,Lv.59,63,Lv.59,57,Lv.59,63,Lv.59,57,Lv.59,58,Lv.59,79,Lv.69,20,438,458,Tarzan Kick,Lv.17,Heat Tackle,Lv.27,Kung Fu Header,Lv.35,Kung Fu Fighting,Lv.46,0xAC3
Leon Morcey,Morcey,DF,Male,Medium,Earth,30,76,12,14,15,20,13,18,11,134,Lv.59,160,Lv.59,62,Lv.59,72,Lv.99,58,Lv.59,70,Lv.99,66,Lv.59,76,Lv.59,65,Lv.59,27,469,496,Ghost Pull,Lv.14,Blade Attack,Lv.24,Cyclone,Lv.38,Divine Stamp,Lv.49,0xAC4
Dom Edarry,Edarry,MF,Male,Medium,Earth,42,49,10,10,11,12,14,12,12,143,Lv.69,133,Lv.69,57,Lv.69,54,Lv.69,56,Lv.69,52,Lv.69,59,Lv.69,52,Lv.69,60,Lv.69,30,390,420,Condor Dive,Lv.28,Reflect Buster,Lv.47,Dash Storm,Lv.54,Blazing Knuckle,Lv.59,0xAC5
Jay Asher,Asher,DF,Male,Small,Earth,45,63,17,11,17,13,17,18,14,151,Lv.59,189,Lv.59,69,Lv.59,70,Lv.99,73,Lv.59,63,Lv.99,49,Lv.59,69,Lv.59,60,Lv.59,24,453,477,Slack Off,Lv.1,Spider Web,Lv.35,Deceptor Dribble,Lv.44,Armadillo Circus,Lv.75,0xAC6
Toby Cohill,Cohill,DF,Male,Medium,Fire,51,66,14,12,13,13,13,14,11,162,Lv.69,172,Lv.69,61,Lv.69,52,Lv.69,52,Lv.69,54,Lv.69,58,Lv.69,59,Lv.69,76,Lv.69,23,412,435,Doppelganger,Lv.20,Zigzag Spark,Lv.28,Cyclone,Lv.35,Big Fan,Lv.49,0xAC7
Nolene Ider,Ider,MF,Female,Medium,Wood,28,47,11,11,11,7,12,13,11,110,Lv.99,132,Lv.99,53,Lv.59,56,Lv.59,54,Lv.59,60,Lv.59,62,Lv.69,68,Lv.99,55,Lv.59,26,408,434,Tarzan Kick,Lv.17,Bubble Gum,Lv.29,Clone Faker,Lv.38,About Face,Lv.44,0xAC8
Hoots Knightly,Knightly,DF,Male,Medium,Air,30,62,11,11,15,19,14,19,13,140,Lv.59,173,Lv.59,69,Lv.59,76,Lv.99,52,Lv.59,70,Lv.99,65,Lv.59,74,Lv.59,63,Lv.59,21,469,490,Comet Shot,Lv.24,Heat Tackle,Lv.29,Fake Bomber,Lv.35,Circus Block,Lv.52,0xAC9
Bash Beaton,Bash,FW,Male,Medium,Earth,48,47,10,13,13,19,13,14,10,162,Lv.59,184,Lv.59,60,Lv.59,77,Lv.99,70,Lv.59,68,Lv.99,67,Lv.59,68,Lv.59,68,Lv.59,22,478,500,Wrath Shot,Lv.19,Breakthrough,Lv.27,Utter Gutsiness Bat,Lv.39,Breakthrough 2,Lv.56,0xACA
Terry Toolan,Toolan,FW,Male,Medium,Air,61,77,17,15,14,14,15,16,16,169,Lv.69,158,Lv.69,55,Lv.69,63,Lv.69,54,Lv.69,60,Lv.69,56,Lv.69,61,Lv.69,78,Lv.69,13,427,440,Spinning Shot,Lv.12,Dynamite Shot,Lv.28,Heat Tackle,Lv.35,Big Fan,Lv.47,0xACB
Callum Biddy,Biddy,MF,Male,Medium,Earth,30,42,10,8,14,10,17,10,7,118,Lv.99,100,Lv.99,43,Lv.59,44,Lv.99,66,Lv.69,44,Lv.99,65,Lv.69,51,Lv.99,53,Lv.59,26,366,392,Doppelganger,Lv.16,Bewildered,Lv.25,Rocket Kobushi,Lv.34,Fireball Head,Lv.39,0xACC
Alan Sumner,Sumner,DF,Male,Medium,Earth,64,80,12,15,17,20,14,16,16,215,Lv.99,173,Lv.99,44,Lv.99,68,Lv.69,76,Lv.99,79,Lv.69,77,Lv.99,68,Lv.99,72,Lv.99,41,484,525,Defence Plus,Lv.1,Spinning Cut,Lv.1,Fire Rooster,Lv.46,No Escape,Lv.63,0xACD
Trixy Wonder,Wonder,MF,Female,Medium,Air,45,60,13,12,12,12,13,11,10,173,Lv.69,133,Lv.69,63,Lv.69,60,Lv.69,62,Lv.69,55,Lv.69,63,Lv.69,59,Lv.69,59,Lv.69,31,421,452,Offence Force,Lv.1,Magic,Lv.13,Deceptor Dribble,Lv.34,Shooting Star,Lv.53,0xACE
Colet First,First,DF,Male,Medium,Wood,64,20,4,5,6,8,6,7,6,171,Lv.69,130,Lv.69,61,Lv.69,52,Lv.69,55,Lv.69,60,Lv.69,60,Lv.69,58,Lv.69,52,Lv.69,13,398,411,Killer Slide,Lv.17,Wrath Shot,Lv.22,Kung Fu Header,Lv.29,Spinning Cut,Lv.37,0xACF
Mac Gabbon,Gabbon,FW,Male,Medium,Wood,50,65,18,13,14,12,10,11,10,145,Lv.89,142,Lv.89,79,Lv.89,52,Lv.89,61,Lv.89,52,Lv.89,54,Lv.89,63,Lv.89,58,Lv.89,27,419,446,Phantom Shot,Lv.15,Freeze Shot,Lv.27,Run Ball Run,Lv.35,Twin Boost,Lv.46,0xAD0
Tip Bolster,Bolster,DF,Male,Large,Fire,34,36,8,12,13,7,7,10,11,151,Lv.89,136,Lv.59,44,Lv.59,60,Lv.69,70,Lv.69,46,Lv.99,58,Lv.59,55,Lv.89,52,Lv.59,15,385,400,Monkey Turn,Lv.14,Sumo Stomp,Lv.21,Earthquake,Lv.30,Mole Fake,Lv.38,0xAD1
Draco Scallon,Scallon,FW,Male,Large,Air,57,56,13,10,14,13,11,12,12,173,Lv.89,137,Lv.89,56,Lv.89,52,Lv.89,57,Lv.89,52,Lv.89,61,Lv.89,56,Lv.89,56,Lv.89,20,390,410,Snake Shot,Lv.16,Dragon Crash,Lv.24,Super Armadillo,Lv.29,Utter Gutsiness Bat,Lv.41,0xAD2
Sofia Brashier,Brashier,FW,Female,Medium,Fire,48,64,11,12,12,19,14,13,10,151,Lv.59,172,Lv.59,61,Lv.59,68,Lv.99,61,Lv.59,78,Lv.99,71,Lv.59,64,Lv.59,68,Lv.59,27,471,498,Meteor Attack,Lv.15,Kung Fu Fighting,Lv.24,Double Touch,Lv.29,Utter Gutsiness Bat,Lv.44,0xAD3
Tam Boyish,Boyish,MF,Female,Medium,Air,40,66,17,12,14,14,19,16,13,134,Lv.99,172,Lv.99,62,Lv.59,68,Lv.59,71,Lv.59,60,Lv.59,70,Lv.69,60,Lv.99,62,Lv.59,26,453,479,Double Touch,Lv.17,Zigzag Spark,Lv.29,Sleeping Dust,Lv.40,Dash Storm,Lv.47,0xAD4
Mat Halled,Halled,DF,Male,Medium,Fire,49,47,11,12,13,16,11,16,11,156,Lv.59,177,Lv.59,64,Lv.59,75,Lv.99,60,Lv.59,72,Lv.99,66,Lv.59,62,Lv.59,67,Lv.59,20,466,486,Ghost Pull,Lv.7,Blade Attack,Lv.24,Double Cyclone,Lv.45,Mole Shuffle,Lv.46,0xAD5
James Strang,Strang,FW,Male,Medium,Fire,72,42,13,7,10,9,17,16,9,217,Lv.99,140,Lv.99,49,Lv.59,53,Lv.59,60,Lv.59,60,Lv.59,60,Lv.69,78,Lv.99,56,Lv.59,14,416,430,Tarzan Kick,Lv.16,Dirt Ball,Lv.28,Heat Tackle,Lv.33,Double Grenade,Lv.40,0xAD6
Ian Watchen,Watchen,MF,Male,Medium,Wood,18,56,14,10,12,11,14,15,10,118,Lv.99,149,Lv.99,55,Lv.59,70,Lv.59,61,Lv.59,67,Lv.59,72,Lv.69,72,Lv.99,60,Lv.59,26,457,483,Poison Fog,Lv.10,Condor Dive,Lv.16,Dual Storm,Lv.45,Dual Smash,Lv.55,0xAD7
Rose Snelgrove,Snelgrove,DF,Female,Medium,Air,30,35,14,14,9,9,10,9,9,134,Lv.59,108,Lv.99,55,Lv.59,57,Lv.59,51,Lv.59,44,Lv.59,51,Lv.59,59,Lv.59,54,Lv.59,22,371,393,Ghost Pull,Lv.18,About Face,Lv.24,Ribbon Shower,Lv.36,Land Of Ice,Lv.44,0xAD8
Bert Emmerson,Emmerson,FW,Male,Medium,Fire,40,36,10,13,15,9,7,11,11,154,Lv.89,140,Lv.59,40,Lv.59,63,Lv.69,72,Lv.69,45,Lv.99,55,Lv.59,56,Lv.89,52,Lv.59,15,383,398,Dash Accelerator,Lv.10,Gyro Head,Lv.22,Dynamite Shot,Lv.28,Shine Drive,Lv.36,0xAD9
Irving Gusher,Gusher,FW,Male,Medium,Air,30,20,17,6,7,5,8,8,4,169,Lv.59,153,Lv.99,76,Lv.59,66,Lv.59,63,Lv.59,60,Lv.59,71,Lv.59,60,Lv.59,71,Lv.59,26,467,493,Afterimage,Lv.17,Dragon Crash,Lv.27,Hawk Shot,Lv.35,Clone Shot,Lv.43,0xADA
Lionel Silent,Silent,GK,Male,Medium,Fire,54,51,10,13,12,14,11,10,13,121,Lv.99,160,Lv.59,76,Lv.69,71,Lv.59,58,Lv.59,56,Lv.59,60,Lv.59,63,Lv.59,60,Lv.59,22,444,466,Fireball Head,Lv.14,Full Power Shield,Lv.28,Fake Ball,Lv.33,Table-Turner,Lv.47,0xADB
Owen Rage,Rage,DF,Male,Medium,Earth,42,48,9,9,11,10,10,9,8,121,Lv.69,110,Lv.69,46,Lv.69,64,Lv.69,51,Lv.69,48,Lv.69,44,Lv.69,51,Lv.69,43,Lv.69,41,347,388,Killer Slide,Lv.12,Bubble Gum,Lv.29,Bewildered,Lv.40,Fake Bomber,Lv.50,0xADC
Alice Nutty,Nutty,DF,Female,Medium,Fire,38,37,16,10,11,14,9,8,7,112,Lv.99,148,Lv.59,67,Lv.69,54,Lv.59,52,Lv.59,52,Lv.69,54,Lv.99,64,Lv.69,52,Lv.59,16,395,411,Trickery!,Lv.1,Ghost Pull,Lv.13,Doppelganger,Lv.19,Cyclone,Lv.34,0xADD
Conrad Jacket,Jacket,MF,Male,Large,Earth,39,35,11,11,8,7,11,9,10,118,Lv.69,158,Lv.69,58,Lv.69,75,Lv.59,69,Lv.59,71,Lv.59,78,Lv.59,55,Lv.69,52,Lv.69,33,458,491,Heat Tackle,Lv.17,Cross Drive,Lv.25,Flame Dance,Lv.39,Back Tornado,Lv.44,0xADE
Hilda Bronski,Bronski,FW,Female,Medium,Fire,36,45,10,8,8,11,11,11,8,140,Lv.99,140,Lv.59,66,Lv.69,60,Lv.59,60,Lv.59,64,Lv.69,46,Lv.99,62,Lv.69,55,Lv.59,18,413,431,Heel Kick,Lv.14,Condor Dive,Lv.25,Land Of Ice,Lv.35,Acrobat Bomber,Lv.48,0xADF
